GIS_ST_NAME,GIS_ST_ABBR,GIS_PC_NAME,ST_CODE,PC_CODE,PC_ID,DISTRICT,GIS_Dist_code,AREA_GEO,Tot_area,Pct_Area,POP,Tot_pop,Pct_pop
West Bengal,WB,Raiganj,S25,5,S25_5,Dakshin Dinajpur,331,8.353654102,2167.909462,0.003853322,7929.64834,1788350.507,0.004434057
West Bengal,WB,Balurghat,S25,6,S25_6,Dakshin Dinajpur,331,2159.555618,2167.909462,0.99614659,1780332.762,1788350.507,0.995516681
West Bengal,WB,Maldah Uttar,S25,7,S25_7,Maldah,332,2640.139425,3597.300532,0.733922396,3312240.243,4132261.102,0.801556378
West Bengal,WB,Maldah Dakshin,S25,8,S25_8,Maldah,332,957.1607699,3597.300532,0.26607751,818728.9205,4132261.102,0.198130975
West Bengal,WB,Baharampur,S25,10,S25_10,Murshidabad,333,1641.463587,5335.893319,0.307626763,2419693.989,7245264.372,0.33396904
West Bengal,WB,Baharampur,S25,10,S25_10,Murshidabad,333,5335.893319,5335.893319,1,,7245264.372,
West Bengal,WB,Murshidabad,S25,11,S25_11,Murshidabad,333,1700.980193,5335.893319,0.318780772,1994174.409,7245264.372,0.275238322
West Bengal,WB,Maldah Dakshin,S25,8,S25_8,Murshidabad,333,222.1788336,5335.893319,0.041638545,245422.5983,7245264.372,0.033873519
West Bengal,WB,Jangipur,S25,9,S25_9,Murshidabad,333,1771.270342,5335.893319,0.331953852,2591640.84,7245264.372,0.357701349
West Bengal,WB,Jangipur,S25,9,S25_9,Murshidabad,333,5335.893319,5335.893319,1,,7245264.372,
West Bengal,WB,Bolpur,S25,41,S25_41,Birbhum,334,1697.410423,4545.015458,0.37346637,1475176.689,3683398.004,0.400493427
West Bengal,WB,Birbhum,S25,42,S25_42,Birbhum,334,2847.604663,4545.015458,0.626533549,2207181.48,3683398.004,0.59922427
West Bengal,WB,Bishnupur,S25,37,S25_37,Barddhaman,335,438.4980198,7023.852127,0.062429848,425085.0244,8165146.266,0.05206092
West Bengal,WB,Barddhaman Purba,S25,38,S25_38,Barddhaman,335,1942.932022,7023.852127,0.276619152,1674971.848,8165146.266,0.205136784
West Bengal,WB,Barddhaman - Durgapur,S25,39,S25_39,Barddhaman,335,2003.72611,7023.852127,0.285274529,2900687.386,8165146.266,0.355252348
West Bengal,WB,Asansol,S25,40,S25_40,Barddhaman,335,1174.82034,7023.852127,0.167261542,1814276.135,8165146.266,0.222197628
West Bengal,WB,Bolpur,S25,41,S25_41,Barddhaman,335,1463.875028,7023.852127,0.208414842,1348638.375,8165146.266,0.165170143
West Bengal,WB,Murshidabad,S25,11,S25_11,Nadia,336,334.9376709,3917.891907,0.085489258,386709.9786,5323606.004,0.072640608
West Bengal,WB,Krishnanagar,S25,12,S25_12,Nadia,336,1805.853004,3917.891907,0.460924662,2163702.19,5323606.004,0.406435448
West Bengal,WB,Ranaghat,S25,13,S25_13,Nadia,336,1437.405862,3917.891907,0.366882471,1919924.281,5323606.004,0.360643571
West Bengal,WB,Ranaghat,S25,13,S25_13,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Bangaon,S25,14,S25_14,Nadia,336,339.6950181,3917.891907,0.08670352,852939.1335,5323606.004,0.160218306
West Bengal,WB,Bangaon,S25,14,S25_14,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Bangaon,S25,14,S25_14,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Barakpur,S25,15,S25_15,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Barasat,S25,17,S25_17,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Hugli,S25,28,S25_28,Nadia,336,3917.891907,3917.891907,1,,5323606.004,
West Bengal,WB,Ranaghat,S25,13,S25_13,North 24 Parganas,337,2.143366481,5800.461968,0.000369517,3173.286614,10396337.84,0.000305231
West Bengal,WB,Bangaon,S25,14,S25_14,North 24 Parganas,337,1140.54536,5800.461968,0.19663009,1323912.447,10396337.84,0.127344116
West Bengal,WB,Barakpur,S25,15,S25_15,North 24 Parganas,337,376.661561,5800.461968,0.064936476,1606195.35,10396337.84,0.154496264
West Bengal,WB,Dum Dum,S25,16,S25_16,North 24 Parganas,337,148.7142235,5800.461968,0.025638341,2456405.237,10396337.84,0.236276011
West Bengal,WB,Barasat,S25,17,S25_17,North 24 Parganas,337,612.6800499,5800.461968,0.105626078,1054861.517,10396337.84,0.101464721
West Bengal,WB,Basirhat,S25,18,S25_18,North 24 Parganas,337,1570.48148,5800.461968,0.270751104,2480542.344,10396337.84,0.238597705
West Bengal,WB,Jaynagar,S25,19,S25_19,North 24 Parganas,337,1948.409002,5800.461968,0.335905832,1485373.978,10396337.84,0.142874732
West Bengal,WB,Barakpur,S25,15,S25_15,Hugli,338,3143.730999,3143.730999,1,,5757992.399,
West Bengal,WB,Dum Dum,S25,16,S25_16,Hugli,338,3143.730999,3143.730999,1,,5757992.399,
West Bengal,WB,Shrirampur,S25,27,S25_27,Hugli,338,384.0840653,3143.730999,0.122174596,1242939.741,5757992.399,0.215863387
West Bengal,WB,Shrirampur,S25,27,S25_27,Hugli,338,3143.730999,3143.730999,1,,5757992.399,
West Bengal,WB,Shrirampur,S25,27,S25_27,Hugli,338,3143.730999,3143.730999,1,,5757992.399,
West Bengal,WB,Hugli,S25,28,S25_28,Hugli,338,1311.0251,3143.730999,0.417028397,2503947.971,5757992.399,0.434864758
West Bengal,WB,Arambag,S25,29,S25_29,Hugli,338,1448.621627,3143.730999,0.460796941,2015590.24,5757992.399,0.350050868
West Bengal,WB,Bankura,S25,36,S25_36,Bankura,339,3775.289162,6946.946895,0.543445807,1845824.426,3746481.891,0.492682063
West Bengal,WB,Bishnupur,S25,37,S25_37,Bankura,339,3171.657521,6946.946895,0.456554162,1899804.852,3746481.891,0.50709036
West Bengal,WB,Jhargram,S25,33,S25_33,Puruliya,340,1045.167206,6241.369053,0.167458004,360215.834,3061318.165,0.117666905
West Bengal,WB,Puruliya,S25,35,S25_35,Puruliya,340,4620.673872,6241.369053,0.74033018,2328620.091,3061318.165,0.760659287
West Bengal,WB,Bankura,S25,36,S25_36,Puruliya,340,575.5277385,6241.369053,0.092211778,371725.9106,3061318.165,0.121426748
West Bengal,WB,Dum Dum,S25,16,S25_16,Haora,341,1446.750818,1446.750818,1,,5187766.444,
West Bengal,WB,Kolkata Dakshin,S25,23,S25_23,Haora,341,1446.750818,1446.750818,1,,5187766.444,
West Bengal,WB,Haora,S25,25,S25_25,Haora,341,200.8398912,1446.750818,0.138821343,2220111.004,5187766.444,0.427951225
West Bengal,WB,Uluberiya,S25,26,S25_26,Haora,341,983.6116662,1446.750818,0.679876351,1798815.914,5187766.444,0.346741885
West Bengal,WB,Shrirampur,S25,27,S25_27,Haora,341,261.8962105,1446.750818,0.181023717,1165699.889,5187766.444,0.22470169
West Bengal,WB,Tamluk,S25,30,S25_30,Haora,341,0.40290426,1446.750818,0.000278489,712.6037121,5187766.444,0.000137362
West Bengal,WB,Kolkata Dakshin,S25,23,S25_23,Kolkata,342,46.57510336,91.36992413,0.50974217,2157474.95,5045963.154,0.427564547
West Bengal,WB,Kolkata Uttar,S25,24,S25_24,Kolkata,342,44.79478319,91.36992413,0.490257419,2893596.505,5045963.154,0.573447807
West Bengal,WB,Barasat,S25,17,S25_17,South 24 Parganas,343,34.41540256,5573.583593,0.006174735,102090.6951,8756962.231,0.011658232
West Bengal,WB,Jaynagar,S25,19,S25_19,South 24 Parganas,343,1859.734026,5573.583593,0.333669352,2183544.48,8756962.231,0.249349537
West Bengal,WB,Mathurapur,S25,20,S25_20,South 24 Parganas,343,2101.609773,5573.583593,0.377066162,2781392.515,8756962.231,0.317620705
West Bengal,WB,Diamond Harbour,S25,21,S25_21,South 24 Parganas,343,767.3045531,5573.583593,0.13766808,1099766.709,8756962.231,0.125587696
West Bengal,WB,Jadavpur,S25,22,S25_22,South 24 Parganas,343,703.9382968,5573.583593,0.126299047,1622377.607,8756962.231,0.18526717
West Bengal,WB,Kolkata Dakshin,S25,23,S25_23,South 24 Parganas,343,88.78178153,5573.583593,0.01592903,935800.1076,8756962.231,0.106863554
West Bengal,WB,Kolkata Uttar,S25,24,S25_24,South 24 Parganas,343,1.973735672,5573.583593,0.000354123,1798.609642,8756962.231,0.000205392
West Bengal,WB,Tamluk,S25,30,S25_30,South 24 Parganas,343,13.49234757,5573.583593,0.002420767,12472.61482,8756962.231,0.001424308
West Bengal,WB,Arambag,S25,29,S25_29,Pashchim Medinipur,344,440.313435,9374.391568,0.046969815,433109.3267,6220633.841,0.06962463
West Bengal,WB,Ghatal,S25,32,S25_32,Pashchim Medinipur,344,2137.359433,9374.391568,0.227999803,1651295.549,6220633.841,0.265454549
West Bengal,WB,Jhargram,S25,33,S25_33,Pashchim Medinipur,344,4432.891775,9374.391568,0.472872478,2096040.945,6220633.841,0.336949738
West Bengal,WB,Medinipur,S25,34,S25_34,Pashchim Medinipur,344,2363.71297,9374.391568,0.252145748,2039682.669,6220633.841,0.327889846
West Bengal,WB,Uluberiya,S25,26,S25_26,Purba Medinipur,345,4.620554655,4043.991468,0.001142573,6576.700596,5229994.953,0.001257497
West Bengal,WB,Tamluk,S25,30,S25_30,Purba Medinipur,345,1323.580185,4043.991468,0.327295494,1798474.444,5229994.953,0.343876898
West Bengal,WB,Kanthi,S25,31,S25_31,Purba Medinipur,345,2039.923347,4043.991468,0.504433148,2520980.727,5229994.953,0.482023549
West Bengal,WB,Ghatal,S25,32,S25_32,Purba Medinipur,345,264.4900606,4043.991468,0.065403219,347252.236,5229994.953,0.066396285
West Bengal,WB,Medinipur,S25,34,S25_34,Purba Medinipur,345,407.1067167,4043.991468,0.100669529,555673.6504,5229994.953,0.106247454
Jharkhand,BR,Sasaram,S04,34,S04_34,Garhwa,346,4101.400482,4101.400482,1,,1374115.762,
Jharkhand,JH,Palamu,S27,13,S27_13,Garhwa,346,4101.386531,4101.400482,0.999996599,1373153.967,1374115.762,0.999300062
Jharkhand,JH,Palamu,S27,13,S27_13,Garhwa,346,4101.400482,4101.400482,1,,1374115.762,
Jharkhand,BR,Aurangabad,S04,37,S04_37,Chatra,347,4.329144366,3751.754157,0.001153899,3174.404293,1084804.541,0.002926245
Jharkhand,JH,Chatra,S27,4,S27_4,Chatra,347,3747.416398,3751.754157,0.998843805,1081203.482,1084804.541,0.996680454
Jharkhand,JH,Hazaribagh,S27,14,S27_14,Kodarma,348,679.8888096,2514.046578,0.270436043,112406.6417,955215.0845,0.117676787
Jharkhand,JH,Kodarma,S27,5,S27_5,Kodarma,348,1834.149273,2514.046578,0.729560578,843198.9669,955215.0845,0.882732047
Jharkhand,JH,Kodarma,S27,5,S27_5,Giridih,349,3941.214292,5003.911502,0.787626698,2096281.684,2534295.853,0.827165337
Jharkhand,JH,Giridih,S27,6,S27_6,Giridih,349,1062.69705,5003.911502,0.21237327,438879.5439,2534295.853,0.173176128
Jharkhand,JH,Dumka,S27,2,S27_2,Deoghar,350,626.5817647,2435.617409,0.257257877,401644.1192,1551643.176,0.258850827
Jharkhand,JH,Godda,S27,3,S27_3,Deoghar,350,1809.035555,2435.617409,0.742742086,1150136.47,1551643.176,0.741237733
Jharkhand,JH,Rajmahal,S27,1,S27_1,Godda,351,827.5628165,2237.365527,0.369882706,287242.0473,1342224.178,0.214004525
Jharkhand,JH,Godda,S27,3,S27_3,Godda,351,1409.802602,2237.365527,0.630117245,1054032.879,1342224.178,0.785288253
Jharkhand,JH,Rajmahal,S27,1,S27_1,Sahibganj,352,2192.210476,2192.210613,0.999999938,1194299.93,1194299.93,1
Jharkhand,JH,Rajmahal,S27,1,S27_1,Pakur,353,1813.447656,1813.44777,0.999999937,945742.428,945742.428,1
Jharkhand,JH,Giridih,S27,6,S27_6,Dhanbad,354,938.32301,2128.905371,0.440753743,933652.4463,2843071.662,0.328395678
Jharkhand,JH,Dhanbad,S27,7,S27_7,Dhanbad,354,1190.428467,2128.905371,0.55917397,1910144.808,2843071.662,0.671859536
Jharkhand,JH,Giridih,S27,6,S27_6,Bokaro,355,1921.185016,2795.298641,0.687291507,870035.8476,2118766.888,0.410633115
Jharkhand,JH,Dhanbad,S27,7,S27_7,Bokaro,355,874.1134676,2795.298641,0.312708436,1248525.627,2118766.888,0.589269935
Jharkhand,JH,Lohardaga,S27,12,S27_12,Lohardaga,356,1496.63387,1496.633952,0.999999945,481827.2343,481827.2343,1
Jharkhand,JH,Jamshedpur,S27,9,S27_9,Purbi Singhbhum,357,3568.192074,3568.349724,0.99995582,3439930.194,3440056.155,0.999963384
Jharkhand,JH,Palamu,S27,13,S27_13,Palamu,358,3374.357441,4416.352641,0.764059783,1598995.036,1978407.255,0.808223399
Jharkhand,JH,Palamu,S27,13,S27_13,Palamu,358,4416.352641,4416.352641,1,,1978407.255,
Jharkhand,JH,Chatra,S27,4,S27_4,Palamu,358,1041.995089,4416.352641,0.235940192,378648.2645,1978407.255,0.191390455
Jharkhand,JH,Palamu,S27,13,S27_13,Latehar,359,0.961210766,4256.009769,0.000225848,107.4344393,754672.1666,0.000142359
Jharkhand,JH,Chatra,S27,4,S27_4,Latehar,359,4255.048435,4256.009769,0.999774123,754741.6343,754741.6343,1
Jharkhand,JH,Hazaribagh,S27,14,S27_14,Hazaribagh,360,3209.412367,3600.807667,0.891303469,943535.1635,1052192.763,0.89673223
Jharkhand,JH,Kodarma,S27,5,S27_5,Hazaribagh,360,391.3760817,3600.807667,0.108691193,108260.5345,1052192.763,0.1028904
Jharkhand,JH,Hazaribagh,S27,14,S27_14,Ramgarh,361,1352.789488,1352.789654,0.999999878,546691.3268,547207.6646,0.999056413
Jharkhand,JH,Rajmahal,S27,1,S27_1,Dumka,362,226.5999398,3765.870669,0.060171992,50110.92128,1365635.996,0.036694201
Jharkhand,JH,Dumka,S27,2,S27_2,Dumka,362,2865.832518,3765.870669,0.761001312,1027482.477,1365635.996,0.752383856
Jharkhand,JH,Godda,S27,3,S27_3,Dumka,362,673.4381525,3765.870669,0.178826681,288113.8087,1365635.996,0.210974088
Jharkhand,JH,Dumka,S27,2,S27_2,Jamtara,363,1800.589772,1800.589911,0.999999923,1375883.131,1375883.131,1
Jharkhand,JH,Dhanbad,S27,7,S27_7,Jamtara,363,1800.589911,1800.589911,1,,1374835.34,
Jharkhand,JH,Khunti,S27,11,S27_11,Ranchi,364,734.1627622,4932.263892,0.148849043,212659.1651,2327644.135,0.091362405
Jharkhand,JH,Lohardaga,S27,12,S27_12,Ranchi,364,1231.45201,4932.263892,0.249672774,664770.4502,2327644.135,0.285597974
Jharkhand,JH,Ranchi,S27,8,S27_8,Ranchi,364,2966.648955,4932.263892,0.601478149,1450771.274,2327644.135,0.623278813
Jharkhand,JH,Khunti,S27,11,S27_11,Khunti,365,2670.297998,2706.022136,0.986798283,689042.3101,696214.3301,0.989698546
Jharkhand,JH,Lohardaga,S27,12,S27_12,Khunti,365,9.158211859,2706.022136,0.003384382,3285.722386,696214.3301,0.004719412
Jharkhand,JH,Ranchi,S27,8,S27_8,Khunti,365,26.56588704,2706.022136,0.009817321,3570.398848,696214.3301,0.005128304
Jharkhand,JH,Khunti,S27,11,S27_11,Gumla,366,575.328749,5353.45766,0.107468628,99161.99669,1077794.14,0.09200458
Jharkhand,JH,Lohardaga,S27,12,S27_12,Gumla,366,4778.128788,5353.45766,0.892531349,978001.582,1077794.14,0.907410372
Jharkhand,JH,Khunti,S27,11,S27_11,Simdega,367,3782.43966,3782.519188,0.999978975,617372.9481,617372.9481,1
Jharkhand,JH,Singhbhum,S27,10,S27_10,Pashchimi Singhbhum,368,7029.830473,7212.52009,0.974670488,1493689.962,1558980.236,0.958119883
Jharkhand,JH,Khunti,S27,11,S27_11,Pashchimi Singhbhum,368,182.6894511,7212.52009,0.025329489,65498.37861,1558980.236,0.042013604
Jharkhand,JH,Singhbhum,S27,10,S27_10,Saraikela-kharsawan,369,813.191698,2646.6017,0.307258813,573275.1951,1124723.11,0.509703402
Jharkhand,JH,Khunti,S27,11,S27_11,Saraikela-kharsawan,369,851.8124379,2646.6017,0.321851391,261814.6431,1124723.11,0.23278142
Jharkhand,JH,Ranchi,S27,8,S27_8,Saraikela-kharsawan,369,981.5344302,2646.6017,0.370865941,290088.2092,1124723.11,0.257919666
Odisha,OD,Bargarh,S18,1,S18_1,Bargarh,370,5792.711893,5792.857831,0.999974807,1522261.251,1522261.251,1
Odisha,OD,Bargarh,S18,1,S18_1,Jharsuguda,371,2114.831217,2114.998907,0.999920714,601616.5983,601996.2539,0.999369339
Odisha,OD,Sambalpur,S18,3,S18_3,Sambalpur,372,6724.179142,6724.603725,0.999936861,1088342.501,1088522.408,0.999834723
Odisha,OD,Sambalpur,S18,3,S18_3,Debagarh,373,2808.775922,2808.775998,0.999999973,320750.0211,320750.0211,1
Odisha,OD,Sundargarh,S18,2,S18_2,Sundargarh,374,9715.558929,9715.559363,0.999999955,2188922.893,2189067.715,0.999933843
Odisha,OD,Kendujhar,S18,4,S18_4,Kendujhar,375,8300.433549,8300.433861,0.999999962,1881230.516,1881535.741,0.999837779
Odisha,OD,Kendujhar,S18,4,S18_4,Mayurbhanj,376,1925.205555,10421.66331,0.184731122,313456.0919,2592532.898,0.120907276
Odisha,OD,Mayurbhanj,S18,5,S18_5,Mayurbhanj,376,7918.855258,10421.66331,0.759845624,2061250.764,2592532.898,0.795072173
Odisha,OD,Baleshwar,S18,6,S18_6,Mayurbhanj,376,577.6022543,10421.66331,0.055423231,217942.8812,2592532.898,0.084065618
Odisha,OD,Bhadrak,S18,7,S18_7,Mayurbhanj,376,10421.66331,10421.66331,1,,2592532.898,
Odisha,OD,Baleshwar,S18,6,S18_6,Baleshwar,377,2885.644239,3875.177785,0.74464822,1732766.883,2412478.053,0.718251874
Odisha,OD,Bhadrak,S18,7,S18_7,Baleshwar,377,989.533307,3875.177785,0.255351719,678896.3873,2412478.053,0.281410389
Odisha,OD,Bhadrak,S18,7,S18_7,Bhadrak,378,2478.813734,2478.813883,0.99999994,1539683.678,1539856.116,0.999888017
Odisha,OD,Cuttack,S18,14,S18_14,Kendrapara,379,20.47414551,2475.362419,0.008271171,580.7896568,33148.8925,0.017520635
Odisha,OD,Kendrapara,S18,15,S18_15,Kendrapara,379,2454.394644,2475.362419,0.991529412,31326.85384,33148.8925,0.945034705
Odisha,OD,Bhadrak,S18,7,S18_7,Kendrapara,379,0.388249759,2475.362419,0.000156846,,33148.8925,
Odisha,OD,Kendrapara,S18,15,S18_15,Jagatsinghapur,380,3.780661545,1738.028303,0.002175259,,1166626.944,
Odisha,OD,Jagatsinghpur,S18,16,S18_16,Jagatsinghapur,380,1734.222636,1738.028303,0.997810354,1166856.995,1166856.995,1
Odisha,OD,Cuttack,S18,14,S18_14,Cuttack,381,2701.370647,3939.683095,0.685682219,1868082.415,2667939.286,0.700196749
Odisha,OD,Kendrapara,S18,15,S18_15,Cuttack,381,769.4376529,3939.683095,0.195304453,421765.4214,2667939.286,0.158086589
Odisha,OD,Jagatsinghpur,S18,16,S18_16,Cuttack,381,396.0072435,3939.683095,0.100517538,219167.405,2667939.286,0.082148573
Odisha,OD,Bhubaneswar,S18,18,S18_18,Cuttack,381,72.77223669,3939.683095,0.018471597,163835.8208,2667939.286,0.061409126
Odisha,OD,Jajapur,S18,8,S18_8,Jajapur,382,2894.720971,2894.910633,0.999934485,1863991.892,1863991.892,1
Odisha,OD,Sambalpur,S18,3,S18_3,Dhenkanal,383,0.665353625,4468.964828,0.000148883,169.1608191,1246976.522,0.000135657
Odisha,OD,Dhenkanal,S18,9,S18_9,Dhenkanal,383,4468.299255,4468.964828,0.999851068,1246363.359,1246976.522,0.99950828
Odisha,OD,Sambalpur,S18,3,S18_3,Anugul,384,3587.280466,6356.564493,0.564342652,745586.6829,1317905.751,0.565735966
Odisha,OD,Dhenkanal,S18,9,S18_9,Anugul,384,2769.283877,6356.564493,0.435657324,572511.1812,1317905.751,0.434409806
Odisha,OD,Kandhamal,S18,13,S18_13,Nayagarh,385,1924.960289,3887.95834,0.49510826,382584.5663,1013890.561,0.37734306
Odisha,OD,Cuttack,S18,14,S18_14,Nayagarh,385,586.4795607,3887.95834,0.150845125,201470.9261,1013890.561,0.198710723
Odisha,OD,Puri,S18,17,S18_17,Nayagarh,385,1376.412866,3887.95834,0.354019448,429194.8568,1013890.561,0.423314777
Odisha,OD,Puri,S18,17,S18_17,Khordha,386,912.7941846,2747.941171,0.332173845,404576.4685,2471280.127,0.163711294
Odisha,OD,Bhubaneswar,S18,18,S18_18,Khordha,386,1835.079523,2747.941171,0.667801604,2063335.946,2471280.127,0.834925966
Odisha,OD,Jagatsinghpur,S18,16,S18_16,Puri,387,964.1146723,3551.764201,0.2714467,685488.3422,1801468.522,0.380516414
Odisha,OD,Puri,S18,17,S18_17,Puri,387,2548.599009,3551.764201,0.717558617,1111928.929,1801468.522,0.617234726
Odisha,OD,Bhubaneswar,S18,18,S18_18,Puri,387,25.55658276,3551.764201,0.007195462,2632.271839,1801468.522,0.001461181
Odisha,OD,Aska,S18,19,S18_19,Puri,387,13.49380479,3551.764201,0.003799184,0,1801468.522,0
Odisha,OD,Kandhamal,S18,13,S18_13,Ganjam,388,1595.152601,8475.727009,0.188202452,410746.0873,3700949.171,0.110983985
Odisha,OD,Aska,S18,19,S18_19,Ganjam,388,4519.691749,8475.727009,0.533251218,1729962.005,3700949.171,0.467437386
Odisha,OD,Berhampur.,S18,20,S18_20,Ganjam,388,2360.519211,8475.727009,0.27850345,1560340.71,3700949.171,0.42160555
Odisha,OD,Kandhamal,S18,13,S18_13,Gajapati,389,4056.408329,4056.408329,1,,555750.1304,
Odisha,OD,Berhampur.,S18,20,S18_20,Gajapati,389,4056.395315,4056.408329,0.999996792,556903.8708,556903.8708,1
Odisha,OD,Kandhamal,S18,13,S18_13,Kandhamal,390,8043.505752,8043.506111,0.999999955,758182.8833,758182.8833,1
Odisha,OD,Kandhamal,S18,13,S18_13,Kandhamal,390,8043.506111,8043.506111,1,,758146.9935,
Odisha,OD,Kandhamal,S18,13,S18_13,Kandhamal,390,8043.506111,8043.506111,1,,758146.9935,
Odisha,OD,Kandhamal,S18,13,S18_13,Kandhamal,390,8043.506111,8043.506111,1,,758146.9935,
Odisha,OD,Kandhamal,S18,13,S18_13,Bauda,391,3115.727686,3115.727827,0.999999955,461190.986,461822.2561,0.998633089
Odisha,OD,Bolangir,S18,10,S18_10,Subarnapur,392,2355.886735,2355.886871,0.999999942,665043.2625,665043.2625,1
Odisha,OD,Bolangir,S18,10,S18_10,Balangir,393,6561.93839,6561.938649,0.999999961,1701866.578,1701866.578,1
Odisha,OD,Kandhamal,S18,13,S18_13,Balangir,393,6561.938649,6561.938649,1,,1701734.272,
Odisha,OD,Kalahandi,S18,11,S18_11,Nuapada,394,3862.518943,3862.519258,0.999999918,639781.6132,640135.7774,0.999446736
Odisha,OD,Kalahandi,S18,11,S18_11,Kalahandi,395,7896.771898,7896.772345,0.999999943,1633101.172,1633803.203,0.999570308
Odisha,OD,Kandhamal,S18,13,S18_13,Kalahandi,395,7896.772345,7896.772345,1,,1633803.203,
Odisha,OD,Koraput,S18,21,S18_21,Rayagada,396,7362.569679,7362.570085,0.999999945,984342.0329,984342.0329,1
Odisha,OD,Nabarangapur,S18,12,S18_12,Nabarangapur,397,5294.616834,5296.824691,0.999583174,1242007.96,1242007.96,1
Odisha,OD,Koraput,S18,21,S18_21,Nabarangapur,397,2.207470812,5296.824691,0.000416754,395.9442507,1241975.501,0.000318802
Odisha,AP,Araku,S01,18,S01_18,Koraput,398,143.9711099,8699.652909,0.016549064,13248.10804,1447783.368,0.009150615
Odisha,OD,Nabarangapur,S18,12,S18_12,Koraput,398,2061.356042,8699.652909,0.236946929,408597.4023,1447783.368,0.282222749
Odisha,OD,Koraput,S18,21,S18_21,Koraput,398,6494.325661,8699.652909,0.746503996,1025629.506,1447783.368,0.708413654
Odisha,OD,Nabarangapur,S18,12,S18_12,Malkangiri,399,5779.440959,5818.630447,0.993264826,626244.0515,630709.5385,0.992919899
Odisha,OD,Koraput,S18,21,S18_21,Malkangiri,399,39.18917202,5818.630447,0.00673512,4407.920656,630709.5385,0.006988828
Chhattisgarh,CG,Surguja,S26,1,S26_1,Koriya,400,19.06920934,6637.013581,0.002873161,6448.197925,688281.6022,0.009368546
Chhattisgarh,CG,Korba,S26,4,S26_4,Koriya,400,6617.94408,6637.013581,0.997126795,682228.844,688281.6022,0.991205986
Chhattisgarh,CG,Surguja,S26,1,S26_1,Surguja,401,15716.79885,15725.86084,0.999423752,2446096.95,2448522.985,0.999009184
Chhattisgarh,CG,Korba,S26,4,S26_4,Surguja,401,9.061176713,15725.86084,0.000576196,2152.83606,2448522.985,0.000879239
Chhattisgarh,CG,Raigarh,S26,2,S26_2,Jashpur,402,5803.190243,5803.190616,0.999999936,877768.1849,877797.276,0.999966859
Chhattisgarh,CG,Raigarh,S26,2,S26_2,Raigarh,403,7082.906349,7082.906785,0.999999938,1545307.416,1545683.522,0.999756673
Chhattisgarh,CG,Korba,S26,4,S26_4,Korba,404,6581.418349,6581.668466,0.999961998,1245537.805,1245537.805,1
Chhattisgarh,CG,Janjgir-Champa,S26,3,S26_3,Janjgir-champa,405,3866.999693,3867.095531,0.999975217,1657957.625,1657957.625,1
Chhattisgarh,CG,Janjgir-Champa,S26,3,S26_3,Janjgir-champa,405,3867.095531,3867.095531,1,,1656649.82,
Chhattisgarh,CG,Bilaspur,S26,5,S26_5,Janjgir-champa,405,3867.095531,3867.095531,1,,1656649.82,
Chhattisgarh,CG,Janjgir-Champa,S26,3,S26_3,Bilaspur,406,8335.659927,8335.659927,1,,2736963.429,
Chhattisgarh,CG,Korba,S26,4,S26_4,Bilaspur,406,1562.575475,8335.659927,0.187456721,434104.0781,2736963.429,0.158607921
Chhattisgarh,CG,Bilaspur,S26,5,S26_5,Bilaspur,406,6773.082244,8335.659927,0.812543014,2303642.006,2736963.429,0.841678037
Chhattisgarh,CG,Rajnandgaon,S26,6,S26_6,Kabeerdham,407,4219.001305,4219.001537,0.999999945,868265.229,868265.229,1
Chhattisgarh,CG,Rajnandgaon,S26,6,S26_6,Rajnandgaon,408,8052.474223,8052.474577,0.999999956,1606920.186,1606920.186,1
Chhattisgarh,CG,Kanker,S26,11,S26_11,Durg,409,3378.272274,8597.147349,0.392952701,1030532.064,3490792.099,0.295214391
Chhattisgarh,CG,Rajnandgaon,S26,6,S26_6,Durg,409,55.57946812,8597.147349,0.006464873,5865.983378,3490792.099,0.001680416
Chhattisgarh,CG,Durg,S26,7,S26_7,Durg,409,5155.819473,8597.147349,0.599712819,2452361.113,3490792.099,0.702522821
Chhattisgarh,CG,Mahasamund,S26,9,S26_9,Durg,409,7.475949148,8597.147349,0.000869585,1287.487546,3490792.099,0.000368824
Chhattisgarh,CG,Janjgir-Champa,S26,3,S26_3,Raipur,410,3177.381359,12440.63622,0.255403446,1029059.178,4190467.53,0.245571448
Chhattisgarh,CG,Raipur,S26,8,S26_8,Raipur,410,4402.733535,12440.63622,0.353899387,2462043.365,4190467.53,0.58753429
Chhattisgarh,CG,Mahasamund,S26,9,S26_9,Raipur,410,4860.396996,12440.63622,0.390687173,698834.6173,4190467.53,0.166767697
Chhattisgarh,CG,Janjgir-Champa,S26,3,S26_3,Mahasamund,411,6.168197723,4730.66081,0.001303877,2453.477487,1071305.573,0.002290175
Chhattisgarh,CG,Mahasamund,S26,9,S26_9,Mahasamund,411,4724.421872,4730.66081,0.99868117,1068348.175,1071305.573,0.997239445
Chhattisgarh,CG,Kanker,S26,11,S26_11,Dhamtari,412,2684.825233,4057.18031,0.661746589,269117.4455,833399.1497,0.322915431
